sex,age,race,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,r_charge_degree,r_charge_desc,is_violent_recid,vr_charge_degree,vr_charge_desc,two_year_recid,dob_year,event_date_day,event_date_month,event_date_year
Female,39,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1977,13,2,2013
Male,25,African-American,M,violence,0,0,0,28,1,M1,drugs,0,NA,NA,1,1991,31,3,2014
Male,30,Hispanic,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1985,14,9,2013
Male,29,Caucasian,F,other,0,1,0,8,1,M2,traffic,0,NA,NA,1,1986,21,5,2014
Male,64,African-American,M,drugs,0,0,0,13,0,NA,NA,0,NA,NA,0,1951,20,8,2013
Male,30,African-American,F,drugs,0,0,0,1,1,M1,other,1,F2,violence,1,1985,7,2,2013
Male,34,Hispanic,M,other,0,0,0,2,1,F3,other,1,F3,other,1,1981,8,7,2013
Male,56,Caucasian,M,violence,0,0,0,3,0,NA,NA,0,NA,NA,0,1959,14,5,2013
Male,55,Caucasian,F,traffic,0,0,0,0,1,M2,other,0,NA,NA,0,1960,18,1,2013
Male,34,African-American,F,drugs,1,0,0,10,1,F3,robbery,1,M1,violence,1,1981,17,3,2013
Female,31,African-American,F,drugs,0,0,0,0,1,M2,other,0,NA,NA,1,1985,22,10,2014
Male,31,African-American,F,other,0,0,0,4,0,NA,NA,0,NA,NA,0,1984,1,11,2013
Female,26,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1989,6,9,2013
Male,27,Caucasian,F,traffic,0,0,0,0,1,F3,traffic,0,NA,NA,1,1988,27,11,2013
Male,48,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1967,14,3,2014
Male,46,Caucasian,M,violence,0,0,0,5,0,NA,NA,0,NA,NA,0,1970,18,4,2013
Male,21,African-American,F,robbery,0,0,0,1,1,M1,drugs,0,NA,NA,1,1994,7,1,2014
Female,26,African-American,F,drugs,0,0,0,1,1,M1,violence,1,F3,other,1,1989,7,11,2013
Male,35,Caucasian,F,drugs,0,0,0,0,1,M1,violence,0,NA,NA,1,1980,15,10,2013
Male,34,African-American,F,other,0,0,0,19,1,F2,violence,1,F2,violence,1,1981,28,8,2013
Male,25,African-American,F,drugs,0,0,0,6,1,F2,robbery,1,F2,robbery,1,1990,29,8,2013
Male,25,African-American,M,traffic,0,0,0,2,1,M1,other,0,NA,NA,1,1990,15,8,2014
Male,37,Hispanic,F,violence,0,0,0,2,1,M2,traffic,0,NA,NA,1,1978,3,8,2013
Male,22,African-American,F,other,0,1,0,1,1,F2,drugs,0,NA,NA,1,1994,20,10,2014
Male,51,African-American,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1964,9,9,2013
Male,24,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,21,3,2014
Male,23,African-American,F,other,0,0,1,5,1,M1,drugs,0,NA,NA,1,1993,19,4,2014
Male,28,African-American,F,other,0,0,0,0,1,M1,violence,1,M1,violence,1,1987,17,2,2014
Male,56,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1959,19,11,2013
Male,24,Hispanic,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,29,3,2013
Male,29,Caucasian,M,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1986,3,11,2014
Female,52,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1964,24,3,2013
Male,21,African-American,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,29,9,2013
Male,22,Caucasian,M,drugs,0,0,1,0,1,M1,drugs,0,NA,NA,1,1994,19,3,2013
Male,34,African-American,M,violence,0,1,0,27,0,NA,NA,0,NA,NA,0,1981,5,4,2013
Male,30,Caucasian,F,other,0,0,0,6,0,NA,NA,0,NA,NA,0,1985,5,8,2013
Male,47,African-American,F,violence,0,0,0,17,0,NA,NA,0,NA,NA,0,1969,1,5,2013
Male,28,African-American,M,violence,0,0,0,1,1,F2,violence,1,F2,violence,1,1988,26,12,2013
Male,27,African-American,F,violence,0,0,0,0,1,M1,violence,0,NA,NA,1,1988,19,10,2013
Male,22,African-American,F,robbery,0,0,0,0,1,M1,robbery,1,F2,robbery,1,1993,17,1,2013
Male,38,Other,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1977,1,9,2013
Male,29,African-American,M,violence,0,0,0,4,1,M2,traffic,0,NA,NA,0,1987,3,1,2014
Male,51,African-American,M,drugs,0,0,0,1,1,M1,drugs,0,NA,NA,1,1965,31,3,2014
Female,64,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1951,9,10,2013
Male,38,African-American,M,drugs,1,2,2,22,1,F1,other,1,F2,violence,1,1977,29,7,2013
Male,63,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1953,9,12,2013
Male,48,Caucasian,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1967,25,9,2013
Male,29,Caucasian,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1986,17,1,2013
Female,48,African-American,F,other,0,0,0,0,1,M1,violence,1,M1,violence,1,1968,22,6,2014
Male,24,African-American,M,violence,0,0,0,0,1,F3,other,1,F3,other,1,1991,13,6,2014
Male,35,African-American,M,violence,0,0,1,12,1,F3,robbery,0,NA,NA,1,1980,1,1,2014
Male,35,African-American,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1980,15,9,2013
Male,44,Caucasian,F,robbery,0,0,0,2,1,F3,robbery,0,NA,NA,1,1972,7,8,2013
Male,45,Hispanic,M,other,0,0,0,0,1,M2,traffic,0,NA,NA,1,1971,4,10,2013
Male,42,Caucasian,F,other,0,0,0,8,0,NA,NA,0,NA,NA,0,1974,10,12,2013
Male,35,Hispanic,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1980,31,1,2014
Male,51,Caucasian,M,other,0,0,0,3,1,M2,traffic,0,NA,NA,1,1964,2,8,2014
Male,47,Caucasian,M,violence,0,0,0,5,1,F2,violence,1,F2,violence,1,1968,14,8,2013
Male,35,African-American,F,robbery,1,0,0,13,1,F2,robbery,0,NA,NA,1,1981,10,7,2013
Male,21,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,27,12,2013
Male,28,African-American,M,violence,0,0,0,8,1,M2,traffic,0,NA,NA,1,1987,24,6,2014
Male,28,African-American,M,violence,0,0,0,2,1,F3,robbery,0,NA,NA,0,1987,27,4,2013
Male,25,African-American,F,robbery,0,0,0,6,1,F3,robbery,0,NA,NA,0,1990,3,1,2013
Male,28,African-American,F,drugs,0,0,0,3,0,NA,NA,0,NA,NA,0,1987,23,8,2013
Male,26,African-American,F,other,0,0,0,4,1,M2,traffic,0,NA,NA,1,1990,22,1,2014
Male,36,African-American,F,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1979,11,5,2013
Male,25,Other,F,drugs,0,0,0,0,1,F1,robbery,1,F7,robbery,1,1990,2,5,2013
Female,23,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,28,10,2013
Male,33,African-American,M,traffic,0,0,0,5,1,M2,traffic,0,NA,NA,1,1983,26,1,2013
Male,25,Caucasian,M,violence,0,0,0,2,1,M1,violence,0,NA,NA,1,1991,19,2,2013
Male,38,African-American,F,violence,0,0,0,15,0,NA,NA,0,NA,NA,0,1977,18,2,2013
Male,45,Hispanic,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1971,18,4,2013
Male,29,African-American,F,violence,1,0,0,2,0,NA,NA,0,NA,NA,0,1987,4,4,2013
Male,50,Caucasian,F,other,0,0,0,1,1,M2,other,0,NA,NA,0,1965,20,11,2010
Male,48,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1968,23,1,2014
Female,33,Caucasian,F,other,0,0,0,2,1,M1,other,0,NA,NA,1,1982,3,3,2013
Female,23,African-American,M,violence,0,0,0,0,1,M1,drugs,1,M1,violence,0,1992,30,1,2013
Male,27,Other,M,other,0,0,0,2,1,M1,other,1,F2,other,1,1988,22,9,2013
Female,49,Caucasian,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1967,9,9,2013
Male,26,African-American,M,violence,0,0,0,1,1,F3,other,0,NA,NA,1,1989,15,10,2013
Male,33,African-American,F,other,0,0,0,0,1,M2,other,0,NA,NA,1,1983,7,2,2013
Male,44,African-American,F,traffic,0,0,0,14,1,M2,traffic,0,NA,NA,1,1971,8,10,2013
Male,45,African-American,F,drugs,0,0,0,6,0,NA,NA,0,NA,NA,0,1970,13,1,2014
Male,26,African-American,F,drugs,0,0,2,0,0,NA,NA,0,NA,NA,0,1990,19,2,2014
Male,21,Caucasian,M,robbery,0,0,1,0,0,NA,NA,0,NA,NA,0,1994,30,12,2013
Female,52,Caucasian,F,other,0,0,0,6,0,NA,NA,0,NA,NA,0,1963,30,1,2013
Male,21,Other,F,robbery,0,2,0,3,1,F3,robbery,0,NA,NA,1,1994,11,11,2014
Female,65,Caucasian,F,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1951,26,9,2013
Male,45,African-American,F,violence,0,0,0,38,1,M1,violence,1,F3,violence,1,1970,5,7,2014
Male,44,African-American,F,drugs,1,0,0,7,1,F3,NA,0,NA,NA,0,1972,18,5,2013
Male,60,African-American,F,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1956,7,8,2013
Male,51,Caucasian,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1965,2,12,2013
Male,47,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1968,19,3,2013
Female,47,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1968,26,7,2013
Female,25,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1990,2,8,2013
Male,55,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1961,9,9,2013
Female,32,Hispanic,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1984,5,9,2013
Female,30,African-American,F,traffic,0,0,0,3,1,M1,violence,1,M1,violence,1,1986,26,9,2013
Female,50,Caucasian,M,other,0,0,0,30,1,M1,other,0,NA,NA,1,1965,11,1,2013
Male,57,African-American,F,violence,0,0,0,8,1,F2,other,1,F2,violence,1,1958,31,7,2013
Female,37,African-American,F,drugs,1,0,0,7,0,NA,NA,0,NA,NA,0,1979,16,4,2013
Male,39,Caucasian,F,drugs,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,30,4,2013
Female,24,Caucasian,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,30,9,2013
Male,19,African-American,F,other,1,2,0,3,1,M2,traffic,1,F2,violence,1,1996,9,5,2013
Male,28,Caucasian,M,violence,0,0,0,5,1,M1,violence,1,M1,violence,1,1988,11,5,2013
Male,21,African-American,F,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,10,3,2014
Male,40,African-American,M,violence,0,1,1,24,1,M1,violence,0,NA,NA,1,1975,8,2,2014
Female,22,African-American,F,drugs,0,0,0,4,1,M1,drugs,1,M1,violence,1,1993,14,9,2013
Female,34,Caucasian,F,drugs,0,0,0,12,1,M1,robbery,0,NA,NA,1,1981,11,8,2014
Female,43,Caucasian,F,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1972,21,12,2013
Female,33,African-American,F,robbery,0,0,0,2,1,M2,traffic,0,NA,NA,1,1982,5,3,2014
Male,36,African-American,F,other,0,2,0,17,1,F3,other,0,NA,NA,1,1979,22,10,2014
Male,26,Hispanic,M,traffic,0,0,0,1,0,NA,NA,0,NA,NA,0,1989,23,8,2013
Male,67,Caucasian,M,other,0,0,0,2,1,M2,traffic,0,NA,NA,1,1948,2,7,2014
Male,20,Hispanic,M,drugs,0,0,0,0,1,M2,robbery,0,NA,NA,1,1995,23,5,2014
Female,25,Caucasian,M,violence,0,0,0,1,1,M2,traffic,0,NA,NA,1,1991,30,1,2013
Male,41,Caucasian,F,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1974,15,10,2013
Male,33,Caucasian,M,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1982,18,3,2013
Male,38,African-American,M,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1977,25,9,2013
Male,37,Caucasian,F,robbery,0,0,0,0,1,M1,robbery,0,NA,NA,1,1978,18,4,2014
Female,28,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,27,10,2013
Male,41,Hispanic,F,drugs,0,0,0,1,1,M2,traffic,0,NA,NA,1,1975,26,6,2014
Male,27,African-American,F,violence,0,0,0,9,1,F2,violence,1,F2,violence,1,1988,3,9,2013
Male,28,Hispanic,F,violence,0,0,1,3,1,M2,other,0,NA,NA,1,1987,23,3,2014
Male,24,Hispanic,M,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,1,2,2013
Male,38,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1977,27,3,2013
Female,37,Caucasian,F,robbery,0,0,0,5,1,M2,other,0,NA,NA,1,1979,18,1,2014
Female,28,African-American,F,drugs,0,0,0,2,1,M2,traffic,0,NA,NA,1,1988,10,6,2014
Male,27,African-American,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1989,15,3,2014
Male,27,African-American,F,violence,0,0,0,8,1,M1,other,1,F3,violence,1,1988,8,3,2013
Male,40,African-American,F,other,0,0,0,15,1,F2,drugs,1,F2,other,1,1976,1,2,2013
Male,30,Other,F,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1986,23,1,2014
Male,41,Caucasian,F,violence,0,0,0,1,1,M2,traffic,1,F3,other,1,1975,13,7,2014
Male,61,Caucasian,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1955,4,2,2014
Male,26,Hispanic,F,other,1,0,0,1,1,M1,violence,0,NA,NA,1,1989,13,11,2008
Male,33,Caucasian,F,other,0,0,0,1,1,M2,robbery,0,NA,NA,1,1982,27,6,2014
Male,47,Caucasian,M,violence,0,0,0,2,0,NA,NA,0,NA,NA,0,1968,14,7,2013
Male,36,Hispanic,F,violence,0,0,0,1,1,F7,other,1,F7,other,1,1979,16,12,2012
Female,38,Caucasian,M,robbery,0,0,0,1,1,M2,traffic,0,NA,NA,1,1977,8,12,2014
Female,67,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1949,24,1,2014
Male,29,African-American,F,drugs,1,0,0,8,1,F2,violence,1,F2,violence,1,1986,12,3,2014
Male,29,African-American,F,drugs,0,0,0,2,1,F2,robbery,1,M1,violence,1,1986,7,1,2014
Male,37,Caucasian,M,violence,0,0,0,4,0,NA,NA,0,NA,NA,0,1978,9,2,2013
Female,21,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1994,18,2,2013
Male,38,African-American,M,violence,0,0,0,5,0,NA,NA,0,NA,NA,0,1977,30,11,2013
Male,27,African-American,F,drugs,0,0,0,6,1,F3,drugs,0,NA,NA,1,1988,26,3,2013
Female,26,African-American,F,violence,0,0,0,4,1,M1,drugs,1,F3,violence,1,1989,22,5,2014
Male,26,Caucasian,F,other,0,0,0,7,0,NA,NA,0,NA,NA,0,1989,23,10,2013
Male,55,Caucasian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1961,28,4,2013
Female,36,African-American,F,other,0,0,0,4,0,NA,NA,0,NA,NA,0,1979,31,1,2014
Male,21,African-American,F,other,0,0,3,0,1,M1,other,1,F3,robbery,1,1994,14,3,2013
Male,21,African-American,F,robbery,0,0,0,2,0,NA,NA,0,NA,NA,0,1994,5,7,2013
Female,23,African-American,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1993,24,9,2013
Male,25,Hispanic,F,other,0,0,0,0,1,M1,drugs,1,M1,violence,1,1990,10,2,2013
Male,22,African-American,F,violence,0,0,0,3,1,M1,violence,1,F3,violence,0,1993,25,4,2013
Male,23,Caucasian,F,other,0,2,0,3,1,F3,drugs,0,NA,NA,1,1992,25,4,2013
Male,46,African-American,F,other,0,0,0,0,1,F3,drugs,0,NA,NA,1,1970,30,4,2014
Male,23,Caucasian,F,other,0,0,1,3,1,M2,robbery,0,NA,NA,1,1992,3,4,2013
Female,62,Caucasian,M,traffic,0,0,0,1,1,M2,robbery,0,NA,NA,1,1953,18,2,2013
Male,38,African-American,F,drugs,0,0,0,2,1,M1,robbery,0,NA,NA,1,1977,28,4,2013
Female,50,Caucasian,M,other,0,0,0,7,1,M1,other,0,NA,NA,1,1965,15,4,2014
Female,28,Caucasian,M,robbery,0,0,0,6,1,M1,violence,0,NA,NA,1,1987,25,2,2013
Male,67,Caucasian,F,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1949,25,1,2013
Male,49,African-American,M,drugs,0,0,0,0,0,NA,NA,0,NA,NA,0,1966,3,1,2013
Male,30,Caucasian,F,drugs,0,0,0,4,1,M2,traffic,0,NA,NA,1,1986,30,4,2013
Female,43,Caucasian,M,other,0,0,0,22,1,F3,other,0,NA,NA,1,1972,10,7,2014
Female,20,Caucasian,M,violence,0,2,1,3,1,M1,violence,1,M1,violence,1,1995,25,3,2014
Male,58,African-American,F,other,0,0,0,16,1,M2,robbery,0,NA,NA,1,1957,1,5,2014
Male,42,Hispanic,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1973,10,1,2013
Male,24,African-American,F,other,1,1,0,8,1,F3,drugs,1,F3,other,1,1991,15,3,2013
Female,52,Caucasian,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1964,12,1,2013
Male,22,African-American,F,other,0,1,1,3,1,F3,violence,1,F3,violence,1,1993,20,1,2013
Male,21,African-American,M,violence,0,0,0,0,1,M1,violence,0,NA,NA,1,1995,12,6,2014
Male,21,Caucasian,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1994,23,3,2013
Male,49,African-American,M,other,0,0,0,11,1,M1,NA,0,NA,NA,1,1966,19,10,2014
Male,25,African-American,M,drugs,0,0,1,1,1,F3,NA,0,NA,NA,0,1990,18,3,2013
Male,56,African-American,F,drugs,0,0,0,4,0,NA,NA,0,NA,NA,0,1959,14,2,2013
Male,33,Caucasian,F,violence,0,0,0,7,1,M1,violence,1,M1,violence,1,1982,26,7,2014
Male,52,African-American,F,drugs,0,0,0,7,1,F3,robbery,0,NA,NA,1,1964,10,6,1998
Male,27,African-American,F,violence,0,0,0,15,1,M1,other,0,NA,NA,1,1988,5,8,2014
Male,30,African-American,F,robbery,0,0,0,1,0,NA,NA,0,NA,NA,0,1985,19,2,2013
Male,25,African-American,F,other,0,1,2,5,1,M2,other,0,NA,NA,1,1990,21,3,2013
Male,64,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1951,6,10,2013
Male,28,African-American,F,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1987,1,2,2014
Male,50,African-American,F,other,0,0,0,10,0,NA,NA,0,NA,NA,0,1966,2,8,2013
Male,24,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1991,4,9,2013
Male,39,African-American,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,6,3,2013
Male,61,African-American,F,violence,0,0,0,12,0,NA,NA,0,NA,NA,0,1955,5,2,2013
Male,31,African-American,F,other,0,0,1,5,1,F2,drugs,0,NA,NA,1,1984,22,10,2012
Male,25,African-American,F,robbery,0,1,0,11,1,F3,violence,1,F3,violence,1,1991,20,5,2013
Male,21,Caucasian,F,drugs,1,0,1,1,1,M1,drugs,0,NA,NA,1,1995,20,3,2013
Male,46,Caucasian,F,other,0,0,0,11,1,F3,robbery,0,NA,NA,1,1969,20,12,2013
Male,20,Other,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,28,9,2013
Male,24,African-American,F,robbery,0,0,0,5,1,F2,robbery,0,NA,NA,1,1991,28,1,2013
Male,34,African-American,M,other,0,0,0,1,1,M2,other,0,NA,NA,1,1981,11,3,2013
Female,48,African-American,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1967,2,1,2013
Male,48,Hispanic,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1968,30,1,2013
Male,21,African-American,F,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1994,16,7,2014
Male,36,African-American,F,robbery,10,0,0,14,1,M1,drugs,0,NA,NA,1,1979,24,4,2013
Male,24,African-American,M,violence,0,0,0,0,1,M1,violence,1,M1,violence,1,1991,17,1,2013
Male,21,Hispanic,F,other,0,0,2,1,0,NA,NA,0,NA,NA,0,1995,29,8,2013
Male,35,African-American,M,violence,0,0,0,8,1,M2,traffic,0,NA,NA,1,1981,18,9,2013
Male,34,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1982,13,5,2013
Female,24,Caucasian,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1992,6,2,2013
Male,39,Caucasian,F,other,0,0,0,2,1,M2,traffic,0,NA,NA,1,1976,6,7,2013
Male,33,Caucasian,M,traffic,0,0,0,2,0,NA,NA,0,NA,NA,0,1982,29,3,2013
Male,28,African-American,F,other,0,0,0,2,0,NA,NA,0,NA,NA,0,1988,16,12,2013
Male,38,Hispanic,F,violence,1,0,1,7,1,M2,traffic,0,NA,NA,1,1977,8,1,2013
Male,52,Caucasian,F,other,0,0,0,8,0,NA,NA,0,NA,NA,0,1963,7,9,2013
Male,20,African-American,F,other,1,2,0,5,1,M1,robbery,0,NA,NA,1,1996,20,9,2014
Male,27,Caucasian,M,violence,0,0,0,5,0,NA,NA,0,NA,NA,0,1988,24,8,2013
Female,39,Caucasian,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1977,7,11,2013
Male,20,Caucasian,M,violence,0,0,0,0,1,M1,other,0,NA,NA,1,1995,4,8,2013
Male,44,Caucasian,M,violence,0,0,0,1,1,M2,traffic,0,NA,NA,0,1971,29,9,2013
Male,59,Caucasian,F,violence,0,0,0,1,1,M2,other,0,NA,NA,1,1956,22,2,2013
Male,56,Caucasian,F,other,0,0,0,5,1,M2,robbery,0,NA,NA,1,1959,24,9,2013
Male,29,African-American,F,drugs,0,0,0,1,1,M1,violence,1,M1,violence,1,1986,24,5,2013
Female,30,Caucasian,M,other,0,0,0,7,0,NA,NA,0,NA,NA,0,1985,12,10,2013
Male,32,African-American,M,violence,0,1,3,12,1,F3,other,1,M1,violence,1,1984,6,5,2013
Male,32,African-American,F,other,0,3,0,7,1,M2,traffic,0,NA,NA,0,1983,10,2,2013
Male,34,Hispanic,F,robbery,0,0,0,14,1,F3,robbery,0,NA,NA,1,1981,14,2,2014
Male,23,Caucasian,M,robbery,0,0,0,3,1,M1,violence,1,M1,violence,1,1993,26,1,2013
Male,24,Hispanic,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,26,10,2013
Male,48,Other,F,traffic,0,0,0,4,0,NA,NA,0,NA,NA,0,1967,17,3,2013
Female,22,African-American,F,robbery,0,0,0,1,1,M2,traffic,0,NA,NA,1,1993,2,4,2014
Male,20,African-American,F,robbery,1,1,1,4,1,F2,robbery,1,F2,violence,1,1995,23,7,2013
Male,44,African-American,M,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1971,15,5,2013
Male,57,Caucasian,M,other,0,0,0,3,0,NA,NA,0,NA,NA,0,1958,8,12,2013
Male,26,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1989,7,12,2013
Male,29,African-American,M,violence,0,0,0,6,1,F3,robbery,0,NA,NA,1,1987,16,7,2014
Male,51,Caucasian,F,robbery,0,0,0,2,1,M1,other,0,NA,NA,1,1964,5,5,2014
Female,23,Caucasian,M,drugs,0,0,2,1,0,NA,NA,0,NA,NA,0,1992,12,2,2014
Male,30,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1986,30,3,2014
Male,45,Caucasian,F,robbery,0,0,0,1,1,M2,other,0,NA,NA,1,1971,10,4,2013
Male,28,African-American,M,violence,0,0,0,0,1,M1,traffic,0,NA,NA,1,1987,29,12,2013
Male,47,Asian,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1968,12,10,2013
Male,23,African-American,M,violence,0,0,0,0,1,F3,other,0,NA,NA,1,1993,21,10,2014
Male,26,Caucasian,M,traffic,0,0,2,6,0,NA,NA,0,NA,NA,0,1990,23,3,2012
Male,24,African-American,M,violence,0,0,0,1,1,M1,violence,1,M1,violence,1,1991,23,9,2013
Male,27,Hispanic,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1988,25,5,2013
Male,43,African-American,F,drugs,0,0,0,5,0,NA,NA,0,NA,NA,0,1972,2,4,2013
Female,30,African-American,F,drugs,0,1,0,4,0,NA,NA,0,NA,NA,0,1985,13,2,2013
Female,39,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1976,6,3,2013
Male,34,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1981,7,10,2013
Female,47,African-American,M,violence,0,1,1,21,1,M1,drugs,0,NA,NA,1,1968,5,3,2014
Male,46,Caucasian,F,drugs,0,0,0,2,0,NA,NA,0,NA,NA,0,1969,4,2,2013
Male,39,African-American,F,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1977,31,5,2013
Male,25,Caucasian,M,other,0,0,0,0,0,NA,NA,0,NA,NA,0,1990,31,3,2014
Female,30,Caucasian,F,robbery,0,0,0,2,1,M1,other,0,NA,NA,1,1986,17,12,2014
Female,34,Caucasian,F,other,0,0,0,1,1,F3,other,0,NA,NA,1,1981,6,2,2013
Female,49,Caucasian,M,other,0,0,0,1,0,NA,NA,0,NA,NA,0,1966,17,7,2013
Male,51,African-American,F,other,0,0,0,22,1,F3,drugs,0,NA,NA,1,1964,14,3,2013
Male,71,Caucasian,M,traffic,0,0,0,3,0,NA,NA,0,NA,NA,0,1945,7,11,2013
Male,38,African-American,F,other,0,0,0,1,1,F3,NA,0,NA,NA,1,1977,19,6,2014
Male,59,Caucasian,F,drugs,0,0,0,1,1,M2,other,0,NA,NA,1,1957,1,4,2013
Male,23,Other,F,drugs,0,0,0,2,1,F3,other,0,NA,NA,0,1992,5,2,2013
Male,21,African-American,M,violence,0,0,0,1,0,NA,NA,0,NA,NA,0,1994,9,10,2013
Male,30,African-American,F,other,0,0,1,10,1,F3,other,0,NA,NA,1,1985,11,3,2013
Male,22,African-American,F,other,0,0,0,1,1,M2,traffic,0,NA,NA,1,1993,21,3,2014
Male,45,African-American,M,traffic,0,0,0,0,0,NA,NA,0,NA,NA,0,1970,28,4,2013
Male,29,African-American,F,traffic,0,0,0,2,1,F3,robbery,0,NA,NA,1,1987,18,9,2013
Male,23,African-American,M,violence,0,0,0,0,0,NA,NA,0,NA,NA,0,1992,3,5,2013
Male,56,Caucasian,F,drugs,0,0,0,5,0,NA,NA,0,NA,NA,0,1959,31,7,2013
Male,52,Caucasian,F,robbery,0,0,0,4,1,M1,robbery,0,NA,NA,1,1963,28,5,2014
Male,35,African-American,M,violence,0,1,0,17,1,F3,robbery,1,F3,other,1,1980,2,2,2013
Male,37,African-American,F,drugs,0,0,0,9,1,F3,other,1,F2,violence,1,1979,12,9,2013
Male,20,African-American,F,robbery,0,0,0,0,0,NA,NA,0,NA,NA,0,1995,23,12,2013
Male,29,Caucasian,M,violence,0,0,0,2,1,M1,other,0,NA,NA,1,1986,5,4,2014
Male,23,African-American,F,robbery,0,0,0,0,1,F1,robbery,1,F1,robbery,1,1993,23,4,2013
Male,36,African-American,F,traffic,0,0,0,11,1,M1,robbery,0,NA,NA,0,1979,14,1,2013
Male,24,African-American,F,robbery,0,0,0,4,1,F3,robbery,0,NA,NA,1,1992,19,2,2013
